log_votes,mpa_PG-13,log_budget,genre_Action,release_year,movie_age,mpa_Not Rated,genre_Documentary,log_gross_worldwide
10.434145214930487,0.0,18.17221939747438,0.0,2008.0,18.0,1.0,0.0,18.697228013941363
8.81001204797317,0.0,16.300417291085605,0.0,2009.0,17.0,1.0,0.0,12.530244542188544
5.905361848054571,0.0,16.300417291085605,0.0,2017.0,9.0,0.0,1.0,10.441441843690372
8.412054873292933,0.0,16.300417291085605,0.0,1988.0,38.0,0.0,0.0,13.199326270390594
11.863589378812122,0.0,16.454567959008102,1.0,2020.0,6.0,0.0,0.0,16.17166968747509
10.757924157061597,0.0,16.300417291085605,0.0,2024.0,2.0,0.0,0.0,15.452182825632127
9.392745258631441,0.0,16.300417291085605,1.0,2022.0,4.0,0.0,0.0,12.495105055865245
8.682877107057168,0.0,15.607270193858982,0.0,2007.0,19.0,1.0,0.0,16.539601351454692
12.235636302128867,0.0,14.220976332738882,0.0,2007.0,19.0,0.0,0.0,17.29710922915565
7.00397413672268,0.0,16.454567959008102,0.0,1993.0,33.0,0.0,0.0,14.538135469518414
9.798182590890704,0.0,15.424948670398354,0.0,1978.0,48.0,0.0,0.0,17.622164647699314
7.601402334583733,1.0,16.300417291085605,0.0,1986.0,40.0,0.0,0.0,15.349399152312177
9.472781556562168,0.0,16.300417291085605,0.0,1971.0,55.0,0.0,0.0,8.53954159508
11.289794413577894,0.0,18.603002309079653,1.0,2008.0,18.0,0.0,0.0,18.358228226927913
11.19822841866684,0.0,17.453096744006448,0.0,2018.0,8.0,0.0,0.0,16.39140419236412
11.970356641102999,1.0,16.213405921671733,0.0,1990.0,36.0,0.0,0.0,16.629048726601976
9.472781556562168,1.0,16.300417291085605,0.0,2009.0,17.0,0.0,0.0,18.320952525974185
10.778977123006351,0.0,16.906553056777135,0.0,2010.0,16.0,0.0,0.0,17.399453323259767
7.972810784121404,0.0,16.300417291085605,0.0,2021.0,5.0,0.0,0.0,13.364634818626715
